LONGITUDE,LATITUDE,OBJECTID,PRIMARY_KEY,ID_NUM,BETWEEN_STREETS,BETWEEN_STREET1,BETWEEN_STREET2,DIRECTION_BOUND,START_DATE,END_DATE,Count_year,AVE_WEEKDAY_TRAFFIC,AM_PEAK_8TO9,PM_PEAK_5TO6,OTHER_PEAK_TIMES,PERCENT_HEAVY_VEHICLES,SPEED_LIMIT,PERCENTILE_85TH,PERCENT_EXCEED_SPEED_LIMIT,DATA_COLLECTED_BY,LAST_EDITED_DATE
115.8522054,-31.95337812,30327,675,421_423,St Georges Terrace,Milligan St,King St,Westbound,2016/02/01 00:00:00+00,2016/02/15 00:00:00+00,2016,8139,548,684,,8.4,40,49,45.4,COP,2019/02/24 08:20:33+00
115.8522054,-31.95337812,30328,556,421_423,St Georges Terrace,Milligan St,King St,Westbound,2015/03/16 00:00:00+00,2015/03/30 00:00:00+00,2015,7950,513,635,,6.3,40,49,45.8,COP,2019/02/24 08:20:33+00
115.8519565,-31.9510728,30329,514,422_348,Milligan Street,Hay St,Murray St,Northbound,2014/07/28 00:00:00+00,2014/08/11 00:00:00+00,2014,6335,314,536,394 (11:00 - 12:00),4.5,40,40,13.8,COP,2019/02/24 08:20:33+00
115.8519565,-31.9510728,30330,515,422_348,Milligan Street,Hay St,Murray St,Southbound,2014/07/28 00:00:00+00,2014/08/11 00:00:00+00,2014,4044,427,289,,4.8,40,41,21,COP,2019/02/24 08:20:33+00
115.8519565,-31.9510728,30331,631,422_348,Milligan Street,Hay St,Murray St,Northbound,2015/10/12 00:00:00+00,2015/10/25 00:00:00+00,2015,6421,334,484,418 (11:00 - 12:00)524 (16:00 - 17:00),3.8,40,39,13.5,COP,2019/02/24 08:20:33+00
115.8519565,-31.9510728,30332,632,422_348,Milligan Street,Hay St,Murray St,Southbound,2015/10/12 00:00:00+00,2015/10/25 00:00:00+00,2015,4117,425,314,,4.7,40,41,18.8,COP,2019/02/24 08:20:33+00
115.8519565,-31.9510728,30333,1233,422_348,Milligan Street,Hay Street,Murray Street,Southbound,2019/03/14 00:00:00+00,2019/03/25 00:00:00+00,2019,4318,492,338,,9.9,40,38.97,11.86,Austraffic,2019/02/24 08:20:33+00
115.8519565,-31.9510728,30334,1081,422_348,Milligan Street,Hay St,Murray St,Southbound,2018/03/19 00:00:00+00,2018/03/28 00:00:00+00,2018,4421,533,365,,7.81,,40.7,0.1,PENTAGON S,2019/02/24 08:20:33+00
115.8519565,-31.9510728,30335,1075,422_348,Milligan Street,Hay St,Murray St,Northbound,2018/03/19 00:00:00+00,2018/03/28 00:00:00+00,2018,6403,394,615,,4.28,,39.6,0.1,PENTAGON S,2019/02/24 08:20:33+00
115.8519565,-31.9510728,30336,1232,422_348,Milligan Street,Hay Street,Murray Street,Northbound,2019/03/14 00:00:00+00,2019/03/25 00:00:00+00,2019,5366,323,475,,6.5,40,39.33,13.03,Austraffic,2019/02/24 08:20:33+00
115.8531451,-31.95231701,30337,674,422_432,Hay Street,Milligan St,King St,Westbound,2016/02/01 00:00:00+00,2016/02/15 00:00:00+00,2016,7752,369,680,,6.5,40,37,8.2,COP,2019/02/24 08:20:33+00
115.8531451,-31.95231701,30338,555,422_432,Hay Street,Milligan St,King St,Westbound,2015/03/16 00:00:00+00,2015/03/30 00:00:00+00,2015,8761,367,868,556 (11:00 -12:00),5.3,40,38,10.5,COP,2019/02/24 08:20:33+00
115.8531451,-31.95231701,30339,877,422_432,Hay Street,Milligan St,King St,Westbound,2017/04/27 00:00:00+00,2017/05/15 00:00:00+00,2017,7127,322,653,246 (1100-1200),2.38,40,33.65,0.3,COP,2019/02/24 08:20:33+00
115.8531451,-31.95231701,30340,478,422_432,Hay Street,Milligan St,King St,Westbound,2014/02/10 00:00:00+00,2014/02/24 00:00:00+00,2014,9030,375,847,583 (11:00 -12:00),5.4,40,37.8,9.8,COP,2019/02/24 08:20:33+00
115.8519598,-31.95317891,30341,479,423_421,St Georges Terrace,Milligan St,King St,Eastbound,2014/02/10 00:00:00+00,2014/02/24 00:00:00+00,2014,13645,1286,846,,6.2,40,40,15.6,COP,2019/02/24 08:20:33+00
115.8519598,-31.95317891,30342,480,423_421,St Georges Terrace,Milligan St,King St,Westbound,2014/02/10 00:00:00+00,2014/02/24 00:00:00+00,2014,8541,531,705,559 (09:00 - 10:00),10.2,40,52.6,53.1,COP,2019/02/24 08:20:33+00
115.8519598,-31.95317891,30343,873,423_421,St Georges Terrace,Milligan St,King St,Eastbound,2017/03/07 00:00:00+00,2017/03/21 00:00:00+00,2017,3017,236,225,,4.44,40,48.6,54.4,COP,2019/02/24 08:20:33+00
115.8519598,-31.95317891,30344,557,423_421,St Georges Terrace,Milligan St,King St,Eastbound,2015/03/16 00:00:00+00,2015/03/30 00:00:00+00,2015,13136,1215,952,,7.5,40,41,17.7,COP,2019/02/24 08:20:33+00
115.8519598,-31.95317891,30345,676,423_421,St Georges Terrace,Milligan St,King St,Eastbound,2016/02/01 00:00:00+00,2016/02/15 00:00:00+00,2016,10455,1038,714,,7.7,40,46,39,COP,2019/02/24 08:20:33+00
115.85502,-31.95235603,30346,937,432_109,King Street,Hay St,Murray St,Northbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,2041,80,147,127 (1100-1200),2.8,40,24.5,0.2,COP,2019/02/24 08:20:33+00
115.85502,-31.95235603,30347,1099,432_109,King Street,Hay St,Murray St,Northbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,1808,78,128,110 (1000-1100),3.8,40,26.28,0.061,PENTAGON S,2019/02/24 08:20:33+00
115.85502,-31.95235603,30348,1242,432_109,King Street,Hay St,Murray St,Northbound,2019/02/25 00:00:00+00,2019/03/03 00:00:00+00,2019,1046,45,75,,4.5,40,25.92,0.28,COP,2019/02/24 08:20:33+00
115.856321,-31.95211603,30349,472,433_435,Murray Street,William St,King St,Westbound,2014/02/10 00:00:00+00,2014/02/24 00:00:00+00,2014,1629,95,115,,2.8,40,34.2,3.8,COP,2019/02/24 08:20:33+00
115.856321,-31.95211603,30350,473,433_435,Murray Street,William St,King St,Eastbound,2014/02/10 00:00:00+00,2014/02/24 00:00:00+00,2014,5497,351,218,375 (07:00 - 08:00)317 (15:00 -16:00),7.1,40,33.8,3.7,COP,2019/02/24 08:20:33+00
115.8572839,-31.95292902,30351,794,437_438,William Street,Murray St,Hay St,Northbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,2417,105,172,149 (11:00-12:00) & 184 (16:00-17:00),6.2,40,35,4.34,Austraffic,2019/02/24 08:20:33+00
115.8572839,-31.95292902,30352,795,437_438,William Street,Murray St,Hay St,Southbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,8340,531,412,494 (12:00-13:00),10,40,36,7.62,Austraffic,2019/02/24 08:20:33+00
115.8572839,-31.95292902,30353,531,437_438,William Street,Hay St,Murray St,Northbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,2311,115,177,138 (11:00 -12:00),12.9,40,35,4,COP,2019/02/24 08:20:33+00
115.8572839,-31.95292902,30354,532,437_438,William Street,Hay St,Murray St,Southbound,2014/10/20 00:00:00+00,2014/11/03 00:00:00+00,2014,8799,519,345,538 (09:00 -10:00)510 (13:00 -14:00),9.7,40,36,6.2,COP,2019/02/24 08:20:33+00
115.8572839,-31.95292902,30355,652,437_438,William Street,Hay St,Murray St,Northbound,2015/11/02 00:00:00+00,2015/11/15 00:00:00+00,2015,2209,114,177,137 (11:00 - 12:00)179 (16:00 - 17:00),12.7,40,31,3.7,COP,2019/02/24 08:20:33+00
115.8572839,-31.95292902,30356,653,437_438,William Street,Hay St,Murray St,Southbound,2015/11/02 00:00:00+00,2015/11/15 00:00:00+00,2015,8476,553,409,495 (12:00 - 13:00),8.2,40,21,1.2,COP,2019/02/24 08:20:33+00
115.8572839,-31.95292902,30357,1070,437_438,William Street,Hay St,Murray St,Northbound,2018/03/19 00:00:00+00,2018/03/28 00:00:00+00,2018,2012,98,195,122 (1100 - 1200),10.07,,26.3,0,PENTAGON S,2019/02/24 08:20:33+00
115.8572839,-31.95292902,30358,1078,437_438,William Street,Hay St,Murray St,Southbound,2018/03/19 00:00:00+00,2018/03/28 00:00:00+00,2018,6573,362,381,448 (900 - 1000) & 404 (1600-1700),8.43,,34.2,0,PENTAGON S,2019/02/24 08:20:33+00
115.86047,-31.95200903,30359,995,445_449,Wellington Street,William St,Beaufort St,Westbound,2017/10/23 00:00:00+00,2017/10/30 00:00:00+00,2017,9191,648,519,461 (0700-0800),8.7,40,43.95,29.3,PENTAGON S,2019/02/24 08:20:33+00
115.86047,-31.95200903,30360,661,445_449,Wellington Street,Beaufort St,William St,Eastbound,2015/11/23 00:00:00+00,2015/12/06 00:00:00+00,2015,8006,506,573,578 (16:00 - 17:00),10.5,40,42,22.8,COP,2019/02/24 08:20:33+00
115.86047,-31.95200903,30361,662,445_449,Wellington Street,Beaufort St,William St,Westbound,2015/11/23 00:00:00+00,2015/12/06 00:00:00+00,2015,11117,825,770,,11.7,40,44,33.2,COP,2019/02/24 08:20:33+00
115.86047,-31.95200903,30362,545,445_449,Wellington Street,Beaufort St,William St,Eastbound,2014/11/10 00:00:00+00,2014/11/24 00:00:00+00,2014,7806,506,609,509 (11:00 -12:00),8.8,40,43,28.2,COP,2019/02/24 08:20:33+00
115.86047,-31.95200903,30363,546,445_449,Wellington Street,Beaufort St,William St,Westbound,2014/11/10 00:00:00+00,2014/11/24 00:00:00+00,2014,11517,833,781,796 (16:00 - 17:00),13.5,40,47,43.7,COP,2019/02/24 08:20:33+00
115.86047,-31.95200903,30364,994,445_449,Wellington Street,William St,Beaufort St,Eastbound,2017/10/23 00:00:00+00,2017/10/30 00:00:00+00,2017,8164,570,672,312 (1100-1200),8.51,40,45,30.85,PENTAGON S,2019/02/24 08:20:33+00
115.86047,-31.95200903,30365,796,445_449,Wellington Street,William St,Beaufort St,Westbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,9851,641,600,696 (7:00-8:00) & 656 (15:00-16:00),13.1,40,46,43.26,Austraffic,2019/02/24 08:20:33+00
115.86047,-31.95200903,30366,797,445_449,Wellington Street,William St,Beaufort St,Eastbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,7581,527,567,,10.3,40,45,32.41,Austraffic,2019/02/24 08:20:33+00
115.86047,-31.95200903,30367,1179,445_449,Wellington Street,William St,Beaufort St,Eastbound,2018/10/15 00:00:00+00,2018/10/27 00:00:00+00,2018,8537,603,740,,0.08,40,42.3,0.222,Austraffic,2019/02/24 08:20:33+00
115.86047,-31.95200903,30368,1180,445_449,Wellington Street,William St,Beaufort St,Westbound,2018/10/15 00:00:00+00,2018/10/27 00:00:00+00,2018,10772,714,709,,0.104,40,41.4,0.1964,Austraffic,2019/02/24 08:20:33+00
115.86047,-31.95200903,30369,491,445_449,Wellington Street,Barrack St,William St,Eastbound,2014/03/17 00:00:00+00,2014/03/31 00:00:00+00,2014,7665,541,604,,11.9,40,44.6,32.4,COP,2019/02/24 08:20:33+00
115.86047,-31.95200903,30370,492,445_449,Wellington Street,Barrack St,William St,Westbound,2014/03/17 00:00:00+00,2014/03/31 00:00:00+00,2014,9400,612,578,631 (16:00 -17:00),13,40,42.8,25,COP,2019/02/24 08:20:33+00
115.8624535,-31.95483983,30371,839,447_529,Pier Street,Murray St,Hay St,Southbound,2017/02/15 00:00:00+00,2017/02/28 00:00:00+00,2017,2081,177,144,,4.28,40,30.2,0.8,COP,2019/02/24 08:20:33+00
115.861603,-31.95188697,30372,581,449_450,Barrack Street,Wellington St,Roe St,Northbound,2015/06/08 00:00:00+00,2015/06/22 00:00:00+00,2015,6414,306,490,379 (11:00 -12:00),7.6,50,37,0.4,COP,2019/02/24 08:20:33+00
115.861889,-31.95076601,30373,1049,450_1714,Beaufort  Street,Roe St,James St,Southbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,4087,466,170,212 (1200 - 1300),8.85,,43.9,0.2,PENTAGON S,2019/02/24 08:20:33+00
115.861889,-31.95076601,30374,1046,450_1714,Beaufort  Street,Roe St,James St,Northbound,2018/03/12 00:00:00+00,2018/03/19 00:00:00+00,2018,6044,239,582,330 (1100 - 1200),9.03,,45.4,0.2,PENTAGON S,2019/02/24 08:20:33+00
115.861889,-31.95076601,30375,1201,450_1714,Beaufort Street,Roe Street,James Street,Northbound,2019/03/08 00:00:00+00,2019/03/18 00:00:00+00,2019,6465,294,629,,8.3,50,42.93,1.81,Austraffic,2019/02/24 08:20:33+00
115.861889,-31.95076601,30376,1202,450_1714,Beaufort Street,Roe Street,James Street,Southbound,2019/03/08 00:00:00+00,2019/03/18 00:00:00+00,2019,4265,477,222,,8.7,50,42.57,2.1,Austraffic,2019/02/24 08:20:33+00
115.860257,-31.95075497,30377,859,450_366,Roe Street,William St,Beaufort St,Westbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,3986,270,276,,2.56,50,49.3,12.6,COP,2019/02/24 08:20:33+00
115.860257,-31.95075497,30378,659,450_366,Roe Street,Beaufort St,William St,Eastbound,2015/11/23 00:00:00+00,2015/12/06 00:00:00+00,2015,7694,487,602,492 (11:00 - 12:00),2.3,50,45,4.1,COP,2019/02/24 08:20:33+00
115.860257,-31.95075497,30379,660,450_366,Roe Street,Beaufort St,William St,Westbound,2015/11/23 00:00:00+00,2015/12/06 00:00:00+00,2015,4049,278,248,259 (16:00 - 17:00),5.1,50,52,23.3,COP,2019/02/24 08:20:33+00
115.860257,-31.95075497,30380,993,450_366,Roe Street,William St,Beaufort St,Westbound,2017/10/23 00:00:00+00,2017/10/30 00:00:00+00,2017,4235,225,329,,2.14,50,37.8,1.1,PENTAGON S,2019/02/24 08:20:33+00
115.860257,-31.95075497,30381,543,450_366,Roe Street,Beaufort St,William St,Eastbound,2014/11/10 00:00:00+00,2014/11/24 00:00:00+00,2014,7342,522,551,,10.4,50,49,12,COP,2019/02/24 08:20:33+00
115.860257,-31.95075497,30382,544,450_366,Roe Street,Beaufort St,William St,Westbound,2014/11/10 00:00:00+00,2014/11/24 00:00:00+00,2014,4028,311,265,267 (16:00 -17:00),4.1,50,53,28.9,COP,2019/02/24 08:20:33+00
115.860257,-31.95075497,30383,801,450_366,Roe Street,William St,Beaufort St,Westbound,2016/12/03 00:00:00+00,2016/12/11 00:00:00+00,2016,4837,250,355,291 (11:00-12:00) & 358 (14:00-15:00),2.5,40,40,16.15,Austraffic,2019/02/24 08:20:33+00
115.863062,-31.95131298,30384,1252,452_1715,Stirling Street,Roe St,James St,Southbound,2019/03/18 00:00:00+00,2019/03/25 00:00:00+00,2019,3098,226,251,,5.5,50,43.92,1.42,COP,2019/02/24 08:20:33+00
115.863062,-31.95131298,30385,1251,452_1715,Stirling Street,Roe St,James St,Northbound,2019/03/18 00:00:00+00,2019/03/25 00:00:00+00,2019,2539,170,231,,1.9,50,38.7,0.2,COP,2019/02/24 08:20:33+00
115.863062,-31.95131298,30386,1117,452_1715,Stirling Street,Roe St,James St,Northbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,3034,207,308,,5.1,50,47.52,8.074,PENTAGON S,2019/02/24 08:20:33+00
115.863062,-31.95131298,30387,1118,452_1715,Stirling Street,Roe St,James St,Southbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,3371,302,272,,4.7,50,48.42,10.86,PENTAGON S,2019/02/24 08:20:33+00
115.8787957,-31.95001233,30388,667,453_395,Kensington Street,Premier Ln,Renaissance Ave,Westbound,2015/12/14 00:00:00+00,2015/12/21 00:00:00+00,2015,871,71,49,64 (12:00 - 13:00),7.4,50,50,16.2,COP,2019/02/24 08:20:33+00
115.8787957,-31.95001233,30389,668,453_395,Kensington Street,Premier Ln,Renaissance Ave,Eastbound,2015/12/14 00:00:00+00,2015/12/21 00:00:00+00,2015,1224,85,87,,6.3,50,50,16.5,COP,2019/02/24 08:20:33+00
115.8787957,-31.95001233,30390,846,453_395,Kensington Street,Renaissance Ln,Premier Ln,Eastbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,1076,77,79,,3.78,50,52.2,19.5,COP,2019/02/24 08:20:33+00
115.8787957,-31.95001233,30391,847,453_395,Kensington Street,Renaissance Ln,Premier Ln,Westbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,722,60,50,56 (1400-1500),3.42,50,49.3,19.5,COP,2019/02/24 08:20:33+00
115.8626327,-31.95332507,30392,692,455_534,Laneway between Barrack St and Pie,Wellington St,Muray St,Southbound,2016/03/14 00:00:00+00,2016/03/20 00:00:00+00,2016,27,5,2,,2.5,0,27,100,COP,2019/02/24 08:20:33+00
115.864284,-31.95175296,30393,1110,457_459,Pier Street,Moore St,James St,Southbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,1848,190,81,239 (0700-0800),6.6,50,33.3,0.055,PENTAGON S,2019/02/24 08:20:33+00
115.864284,-31.95175296,30394,1109,457_459,Pier Street,Moore St,James St,Northbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,1229,65,143,,4.9,50,40.68,1.654,PENTAGON S,2019/02/24 08:20:33+00
115.866304,-31.95274501,30395,1249,461_462,Moore Street,Pier St,Lord St,Westbound,2019/03/18 00:00:00+00,2019/03/25 00:00:00+00,2019,2778,545,67,,4,50,50.22,16.08,COP,2019/02/24 08:20:33+00
115.866304,-31.95274501,30396,1105,461_462,Moore Street,Pier St,Lord St,Westbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,2360,323,70,409 (0700-0800),3.7,50,51.66,21.87,PENTAGON S,2019/02/24 08:20:33+00
115.866304,-31.95274501,30397,694,461_462,Moore Street,Pier St,Lord St,Westbound,2016/03/29 00:00:00+00,2016/04/11 00:00:00+00,2016,1445,98,143,157 (16:00-17:00),4.3,50,52,20.46,COP,2019/02/24 08:20:33+00
115.8652425,-31.95240903,30398,695,462_461,Moore Street,Pier St,Lord St,Eastbound,2016/03/29 00:00:00+00,2016/04/11 00:00:00+00,2016,2122,194,122,257 (07:00-08:00),5.7,50,53,25.98,COP,2019/02/24 08:20:33+00
115.8652425,-31.95240903,30399,1104,462_461,Moore Street,Pier St,Lord St,Eastbound,2018/04/30 00:00:00+00,2018/05/07 00:00:00+00,2018,1128,64,92,106 (1600-1700),9.6,50,56.34,41.51,PENTAGON S,2019/02/24 08:20:33+00
115.8652425,-31.95240903,30400,1250,462_461,Moore Street,Pier St,Lord St,Eastbound,2019/03/18 00:00:00+00,2019/03/25 00:00:00+00,2019,1064,27,78,,5.6,50,52.92,26.78,COP,2019/02/24 08:20:33+00
115.868694,-31.95308597,30401,1185,462_464,Wittenoom Street,Lord St,Norbert St,Eastbound,2018/11/19 00:00:00+00,2018/11/26 00:00:00+00,2018,10185,1111,742,,0.042,50,50.94,0.1925,COP,2019/02/24 08:20:33+00
115.868101,-31.95137604,30402,541,463_389,Lord Street,Aberdeen St,Newcastle St,Northbound,2014/11/10 00:00:00+00,2014/11/24 00:00:00+00,2014,10437,623,1129,1148 (16:00 -17:00),2.6,50,57,52.4,COP,2019/02/24 08:20:33+00
115.868326,-31.95090697,30403,541,463_389,Lord Street,Aberdeen St,Newcastle St,Northbound,2014/11/10 00:00:00+00,2014/11/24 00:00:00+00,2014,10437,623,1129,1148 (16:00 -17:00),2.6,50,57,52.4,COP,2019/02/24 08:20:33+00
115.868101,-31.95137604,30404,938,463_389,Lord Street,Royal St,Newcastle St,Northbound,2017/06/12 00:00:00+00,2017/06/30 00:00:00+00,2017,4053,213,570,582 (1600-1700),3.07,60,54.7,3.9,COP,2019/02/24 08:20:33+00
115.868326,-31.95090697,30405,938,463_389,Lord Street,Royal St,Newcastle St,Northbound,2017/06/12 00:00:00+00,2017/06/30 00:00:00+00,2017,4053,213,570,582 (1600-1700),3.07,60,54.7,3.9,COP,2019/02/24 08:20:33+00
115.868101,-31.95137604,30406,939,463_389,Lord Street,Royal St,Newcastle St,Southbound,2017/06/12 00:00:00+00,2017/06/30 00:00:00+00,2017,8515,1281,489,333 (1500-1600),2.28,60,56.5,6.45,COP,2019/02/24 08:20:33+00
115.868326,-31.95090697,30407,939,463_389,Lord Street,Royal St,Newcastle St,Southbound,2017/06/12 00:00:00+00,2017/06/30 00:00:00+00,2017,8515,1281,489,333 (1500-1600),2.28,60,56.5,6.45,COP,2019/02/24 08:20:33+00
115.868101,-31.95137604,30408,592,463_389,Lord Street,Aberdeen St,Newcastle St,Northbound,2015/07/20 00:00:00+00,2015/08/02 00:00:00+00,2015,9581,622,1093,,4.1,50,55,40.7,COP,2019/02/24 08:20:33+00
115.868326,-31.95090697,30409,592,463_389,Lord Street,Aberdeen St,Newcastle St,Northbound,2015/07/20 00:00:00+00,2015/08/02 00:00:00+00,2015,9581,622,1093,,4.1,50,55,40.7,COP,2019/02/24 08:20:33+00
115.86953,-31.95201002,30410,946,463_465,Royal Street,Norbert St,Clotilde St,Eastbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,2068,377,144,146 (1600-1700),2.56,50,49.7,14.2,COP,2019/02/24 08:20:33+00
115.86953,-31.95201002,30411,947,463_465,Royal Street,Norbert St,Clotilde St,Westbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,458,39,22,58 (0900-1000),1.81,50,47.9,14.2,COP,2019/02/24 08:20:33+00
115.8733407,-31.95093811,30412,842,469_87,Brown Street,Fielder St,Guy Ln,Eastbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,601,39,67,82 (1600-1700),3.25,50,40,0.9,COP,2019/02/24 08:20:33+00
115.8733407,-31.95093811,30413,843,469_87,Brown Street,Fielder St,Guy Ln,Westbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,257,19,21,23 (1600-1700),3.59,50,37.8,0.9,COP,2019/02/24 08:20:33+00
115.8736462,-31.95454729,30414,925,470_558,Bennett Street,Wickham St,Bronte St,Northbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,4101,299,325,348 (1600-1700),3.23,50,53.6,33.1,COP,2019/02/24 08:20:33+00
115.8736462,-31.95454729,30415,926,470_558,Bennett Street,Wickham St,Bronte St,Southbound,2017/06/12 00:00:00+00,2017/06/26 00:00:00+00,2017,4681,450,350,,2.95,50,54.7,39.1,COP,2019/02/24 08:20:33+00
115.8751936,-31.9513647,30416,493,472_476,Glyde Street,Brown St,Brook St,North/South,2014/03/17 00:00:00+00,2014/03/31 00:00:00+00,2014,622,39,116,,4.9,50,38.9,0.8,COP,2019/02/24 08:20:33+00
115.8790631,-31.95098876,30417,844,474_395,Brown Street,Victory Tce,Henry Lawson Wlk,Eastbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,383,24,36,30 (1000-1100),3.24,50,44.6,7.7,COP,2019/02/24 08:20:33+00
115.8790631,-31.95098876,30418,845,474_395,Brown Street,Victory Tce,Henry Lawson Wlk,Westbound,2017/03/06 00:00:00+00,2017/03/20 00:00:00+00,2017,603,52,37,46 (1200-1300),2.06,50,47.2,7.7,COP,2019/02/24 08:20:33+00
115.8488316,-31.95561924,30419,711,484_492,Mounts Bay Road,Spring St,Fwy off ramp,Westbound,2016/05/23 00:00:00+00,2016/06/07 00:00:00+00,2016,9220,778,639,,6,50,55,32.88,COP,2019/02/24 08:20:33+00
115.8488316,-31.95561924,30420,984,484_492,Mounts Bay Road,Spring St,Freeway,Westbound,2017/10/20 00:00:00+00,2017/10/30 00:00:00+00,2017,10411,934,754,614 (0700 - 0800),9.38,60,52.95,2.8,PENTAGON S,2019/02/24 08:20:33+00
115.8488316,-31.95561924,30421,981,484_492,Mounts Bay Road,Spring St,Freeway,Eastbound,2017/10/17 00:00:00+00,2017/10/30 00:00:00+00,2017,21129,1759,1462,550 (1500-1600),3.93,60,49.1,1,PENTAGON S,2019/02/24 08:20:33+00
115.8488316,-31.95561924,30422,913,484_492,Mounts Bay Road,Spring St,Fwy off ramp,Eastbound,2017/05/02 00:00:00+00,2017/05/09 00:00:00+00,2017,19761,1615,1403,,3.49,40,50.75,63.45,COP,2019/02/24 08:20:33+00
115.8488316,-31.95561924,30423,914,484_492,Mounts Bay Road,Spring St,Fwy off ramp,Westbound,2017/05/02 00:00:00+00,2017/05/16 00:00:00+00,2017,9888,919,672,,4.58,40,51.5,80.9,COP,2019/02/24 08:20:33+00
115.8488316,-31.95561924,30424,583,484_492,Mounts Bay Road,Spring St,Fwy off ramp,Eastbound,2015/06/08 00:00:00+00,2015/06/22 00:00:00+00,2015,18970,1677,1233,1303 (16:00 - 17:00),5.2,50,53,27.8,COP,2019/02/24 08:20:33+00
115.8488316,-31.95561924,30425,1155,484_492,Mounts Bay Road,Spring St,Fwy Off Ramp,Westbound,2018/10/11 00:00:00+00,2018/10/22 00:00:00+00,2018,9482,993,657,,5.89999999,40,51.66,0.8427,Austraffic,2019/02/24 08:20:33+00
115.8488316,-31.95561924,30426,922,484_492,Mounts Bay Road,Spring St,Fwy off ramp,Eastbound,2017/05/11 00:00:00+00,2017/05/16 00:00:00+00,2017,14654,1011,1013,1034 (1600-1700),4.64,40,50.4,57.8,COP,2019/02/24 08:20:33+00
115.850551,-31.95415702,30427,1029,492_491,Spring Street,Mount St,Mounts Bay Rd,Northbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,6164,773,374,383 (1200-1300),2.4,50,42,1.33,COP,2019/02/24 08:20:33+00
115.850551,-31.95415702,30428,1030,492_491,Spring Street,Mount St,Mounts Bay Rd,Southbound,2018/02/05 00:00:00+00,2018/02/11 00:00:00+00,2018,4436,359,444,,4.3,50,41,0.9,COP,2019/02/24 08:20:33+00
115.850551,-31.95415702,30429,1211,492_491,Spring Street,Mounts Bay Rd,Mount St,Northbound,2019/03/07 00:00:00+00,2019/03/18 00:00:00+00,2019,6121,661,445,,5.4,40,46.35,44.27,Austraffic,2019/02/24 08:20:33+00
115.850551,-31.95415702,30430,1212,492_491,Spring Street,Mounts Bay Rd,Mount St,Southbound,2019/03/07 00:00:00+00,2019/03/18 00:00:00+00,2019,4578,383,385,,5.7,40,46.17,39.65,Austraffic,2019/02/24 08:20:33+00
